1,D03,34.6666666666666667,1.6666666666666667,36.5000000000000000,90.0000000000000000,415.9817351598173533
1,D07,34.0000000000000000,1.3333333333333333,39.8333333333333360,90.0000000000000000,315.8995815899581900
1,D06,33.6666666666666667,1.00000000000000000000,39.0000000000000000,90.0000000000000000,244.4444444444444467
1,D05,33.0000000000000000,1.3333333333333333,38.1666666666666640,90.0000000000000000,327.9475982532751133
1,D08,33.0000000000000000,1.00000000000000000000,40.6666666666666640,90.0000000000000000,240.1639344262294933
1,D09,34.3333333333333333,1.6666666666666667,41.5000000000000000,90.0000000000000000,378.7148594377510400
1,D04,33.3333333333333333,1.6666666666666667,37.3333333333333360,90.0000000000000000,412.5000000000000067
1,D02,34.3333333333333333,1.3333333333333333,35.6666666666666640,90.0000000000000000,340.1869158878504900
1,D01,33.6666666666666667,1.6666666666666667,34.8333333333333360,90.0000000000000000,433.9712918660286667
1,D10,33.3333333333333333,1.00000000000000000000,42.3333333333333300,90.0000000000000000,233.8582677165354633
2,D01,35.3333333333333333,0.33333333333333333333,34.8333333333333360,90.0000000000000000,84.6889952153110161
2,D05,34.3333333333333333,0.66666666666666666667,38.1666666666666640,90.0000000000000000,167.2489082969432337
2,D06,35.0000000000000000,0.66666666666666666667,39.0000000000000000,90.0000000000000000,164.1025641025641025
2,D03,35.3333333333333333,0.66666666666666666667,36.5000000000000000,90.0000000000000000,167.5799086757990867
2,D07,35.3333333333333333,0.33333333333333333333,39.8333333333333360,90.0000000000000000,86.6108786610878680
2,D10,35.3333333333333333,0.66666666666666666667,42.3333333333333300,90.0000000000000000,158.2677165354330713
2,D09,35.0000000000000000,0.33333333333333333333,41.5000000000000000,90.0000000000000000,87.9518072289156680
2,D04,34.3333333333333333,1.00000000000000000000,37.3333333333333360,90.0000000000000000,249.1071428571428725
2,D08,35.0000000000000000,0.33333333333333333333,40.6666666666666640,90.0000000000000000,87.7049180327868787
2,D02,34.6666666666666667,0.66666666666666666667,35.6666666666666640,90.0000000000000000,171.0280373831775713
3,D04,28.6666666666666667,2.0000000000000000,37.3333333333333360,47.0000000000000000,274.9999999999999967
3,D01,31.3333333333333333,1.6666666666666667,34.8333333333333360,71.3333333333333333,387.0813397129186433
3,D07,31.0000000000000000,1.6666666666666667,39.8333333333333360,71.3333333333333333,351.8828451882845100
3,D08,33.0000000000000000,1.6666666666666667,40.6666666666666640,71.0000000000000000,340.9836065573771033
3,D09,34.6666666666666667,1.3333333333333333,41.5000000000000000,71.0000000000000000,259.8393574297188733
3,D10,35.0000000000000000,1.00000000000000000000,42.3333333333333300,65.6666666666666667,229.9212598425196840
3,D03,35.3333333333333333,0.66666666666666666667,36.5000000000000000,65.6666666666666667,167.5799086757990867
3,D06,35.6666666666666667,0.66666666666666666667,39.0000000000000000,65.6666666666666667,162.3931623931623950
3,D02,35.3333333333333333,1.00000000000000000000,35.6666666666666640,65.3333333333333333,253.2710280373831856
3,D05,30.3333333333333333,2.3333333333333333,38.1666666666666640,52.3333333333333333,373.3624454148472000
4,D02,33.0000000000000000,2.0000000000000000,35.6666666666666640,23.0000000000000000,138.3177570093457856
4,D04,33.3333333333333333,1.6666666666666667,37.3333333333333360,14.3333333333333333,73.2142857142857158
4,D10,32.6666666666666667,1.3333333333333333,42.3333333333333300,23.1666666666666667,90.1574803149606340
4,D07,32.3333333333333333,1.00000000000000000000,39.8333333333333360,20.8333333333333333,56.9037656903765740
4,D01,32.6666666666666667,1.6666666666666667,34.8333333333333360,24.6666666666666667,94.2583732057416297
4,D08,32.3333333333333333,1.3333333333333333,40.6666666666666640,24.6666666666666667,72.1311475409836060
4,D05,32.6666666666666667,0.66666666666666666667,38.1666666666666640,13.5000000000000000,36.2445414847161523
4,D09,32.0000000000000000,1.00000000000000000000,41.5000000000000000,28.1666666666666667,77.5100401606425773
4,D06,33.3333333333333333,1.6666666666666667,39.0000000000000000,41.5000000000000000,213.2478632478632442
4,D03,32.6666666666666667,1.3333333333333333,36.5000000000000000,41.3333333333333333,205.9360730593607367
5,D09,30.0000000000000000,1.6666666666666667,41.5000000000000000,26.1666666666666667,157.0281124497991907
5,D06,30.6666666666666667,2.0000000000000000,39.0000000000000000,14.6111111111111113,107.2649572649572575
5,D05,25.3333333333333333,4.0000000000000000,38.1666666666666640,13.5000000000000000,180.7860262008733700
5,D10,30.0000000000000000,2.6666666666666667,42.3333333333333300,19.6666666666666667,159.8425196850393840
5,D01,27.0000000000000000,2.3333333333333333,34.8333333333333360,19.6666666666666667,172.7272727272727313
5,D02,29.3333333333333333,2.0000000000000000,35.6666666666666640,13.2500000000000000,107.4766355140186890
5,D07,25.3333333333333333,2.6666666666666667,39.8333333333333360,20.8333333333333333,222.5941422594142233
5,D03,32.0000000000000000,1.3333333333333333,36.5000000000000000,16.0000000000000000,73.5159817351598167
5,D04,24.3333333333333333,3.6666666666666667,37.3333333333333360,13.2222222222222220,172.6190476190476133
5,D08,28.3333333333333333,2.0000000000000000,40.6666666666666640,24.3333333333333333,185.2459016393442627
6,D10,30.3333333333333333,2.3333333333333333,42.3333333333333300,9.7777777777777778,92.1259842519684973
6,D01,28.3333333333333333,2.0000000000000000,34.8333333333333360,8.6666666666666667,76.0765550239234464
6,D09,31.3333333333333333,2.3333333333333333,41.5000000000000000,12.5000000000000000,107.6305220883534173
6,D07,29.0000000000000000,3.3333333333333333,39.8333333333333360,11.0555555555555555,155.2301255230125540
6,D05,27.6666666666666667,3.6666666666666667,38.1666666666666640,8.9841269841269839,148.3260553129548603
6,D04,26.0000000000000000,4.0000000000000000,37.3333333333333360,8.9365079365079363,154.8894557823129133
6,D02,29.6666666666666667,2.3333333333333333,35.6666666666666640,8.3611111111111110,75.7009345794392423
6,D06,29.6666666666666667,2.0000000000000000,39.0000000000000000,9.6666666666666670,79.4871794871794908
6,D08,28.6666666666666667,2.3333333333333333,40.6666666666666640,8.7777777777777780,87.7049180327868827
6,D03,32.3333333333333333,1.6666666666666667,36.5000000000000000,13.5555555555555553,81.7351598173516000
7,D10,29.3333333333333333,2.0000000000000000,42.3333333333333300,8.0444444444444445,59.5275590551181050
7,D04,27.6666666666666667,2.3333333333333333,37.3333333333333360,3.4031746031746032,46.0374149659864017
7,D06,29.6666666666666667,2.6666666666666667,39.0000000000000000,8.3333333333333333,76.6381766381766353
7,D02,28.6666666666666667,1.3333333333333333,35.6666666666666640,7.5000000000000003,50.3115264797507720
7,D09,30.3333333333333333,2.3333333333333333,41.5000000000000000,8.2500000000000000,72.0883534136546187
7,D03,28.6666666666666667,2.0000000000000000,36.5000000000000000,11.7222222222222220,85.3881278538812813
7,D07,29.3333333333333333,3.0000000000000000,39.8333333333333360,4.4722222222222222,58.9260808926080833
7,D01,28.3333333333333333,2.0000000000000000,34.8333333333333360,7.4444444444444443,57.2567783094098890
7,D05,29.3333333333333333,2.6666666666666667,38.1666666666666640,3.6507936507936507,46.2674152630484483
7,D08,27.0000000000000000,1.3333333333333333,40.6666666666666640,6.9722222222222220,55.6693989071038220
8,D10,30.3333333333333333,0.66666666666666666667,36.6666666666666640,8.0444444444444445,34.2913385826771617
