7,D10,33,1,4.6,41.33333333333333,31.290322580645157,Under Saturated
7,D01,33,1,10.0,33.833333333333336,32.019704433497544,Under Saturated
7,D03,32,1,9.666666666666666,35.5,37.089201877934265,Under Saturated
7,D02,32,0,5.25,34.666666666666664,7.692307692307685,Under Saturated
7,D05,34,1,4.2,37.166666666666664,19.820627802690577,Under Saturated
7,D04,34,1,5.25,36.333333333333336,20.871559633027527,Under Saturated
7,D07,34,1,3.8333333333333335,38.833333333333336,22.317596566523605,Under Saturated
7,D06,33,2,7.0,38.0,50.0,Under Saturated
7,D09,32,0,8.666666666666666,40.5,20.98765432098765,Under Saturated
7,D08,33,0,5.0,39.666666666666664,16.806722689075627,Under Saturated
8,D10,35,2,4.6,41.33333333333333,37.58064516129031,Under Saturated
8,D01,29,3,10.0,33.833333333333336,102.95566502463053,Over Saturated
8,D03,35,0,9.666666666666666,35.5,1.4084507042253522,Under Saturated
8,D02,35,2,5.25,34.666666666666664,29.326923076923073,Under Saturated
8,D05,27,4,4.2,37.166666666666664,72.5560538116592,Under Saturated
8,D04,26,4,5.25,36.333333333333336,86.23853211009175,Under Saturated
8,D07,28,3,3.8333333333333335,38.833333333333336,57.510729613733915,Under Saturated
8,D06,35,0,7.0,38.0,7.894736842105263,Under Saturated
8,D09,34,2,8.666666666666666,40.5,58.8477366255144,Under Saturated
8,D08,28,2,5.0,39.666666666666664,54.621848739495796,Under Saturated
9,D10,30,2,4.6,41.33333333333333,49.677419354838705,Under Saturated
9,D01,30,2,9.666666666666666,33.833333333333336,68.47290640394088,Under Saturated
9,D03,30,2,9.666666666666666,35.5,69.95305164319248,Under Saturated
9,D02,31,3,5.25,34.666666666666664,56.00961538461539,Under Saturated
9,D05,31,3,4.2,37.166666666666664,50.4932735426009,Under Saturated
9,D04,28,2,5.25,36.333333333333336,51.8348623853211,Under Saturated
9,D07,31,3,3.8333333333333335,38.833333333333336,49.78540772532189,Under Saturated
9,D06,31,3,7.0,38.0,73.68421052631578,Under Saturated
9,D09,31,3,8.666666666666666,40.5,87.65432098765432,Under Saturated
9,D08,30,2,5.0,39.666666666666664,49.579831932773104,Under Saturated
10,D10,33,1,4.6,41.33333333333333,31.290322580645157,Under Saturated
10,D01,33,1,9.666666666666666,33.833333333333336,31.034482758620683,Under Saturated
10,D03,33,1,9.666666666666666,35.5,34.27230046948356,Under Saturated
10,D02,34,1,5.25,34.666666666666664,17.067307692307686,Under Saturated
10,D05,34,2,4.2,37.166666666666664,31.121076233183846,Under Saturated
10,D04,31,1,5.25,36.333333333333336,29.12844036697248,Under Saturated
10,D07,34,1,3.8333333333333335,38.833333333333336,22.317596566523605,Under Saturated
10,D06,33,1,7.0,38.0,31.57894736842105,Under Saturated
10,D09,34,1,8.666666666666666,40.5,37.44855967078189,Under Saturated
