1,D10,36,1,1.5966666666666667,42.33333333333333,18.732283464566915,Under Saturated
1,D01,34,2,1.5966666666666667,34.833333333333336,11.559808612440202,Under Saturated
1,D03,36,0,1.5966666666666667,36.5,1.36986301369863,Under Saturated
1,D02,36,1,1.5966666666666667,35.666666666666664,3.542056074766341,Under Saturated
1,D05,34,2,1.5966666666666667,38.166666666666664,19.283842794759824,Under Saturated
1,D04,32,1,1.5966666666666667,37.333333333333336,18.562500000000007,Under Saturated
1,D07,34,1,1.5966666666666667,39.833333333333336,18.652719665271963,Under Saturated
1,D06,36,0,1.5966666666666667,39.0,7.6923076923076925,Under Saturated
1,D09,35,1,1.5966666666666667,41.5,19.510040160642564,Under Saturated
1,D08,35,1,1.5966666666666667,40.666666666666664,17.860655737704906,Under Saturated
2,D10,36,0,1.5966666666666667,42.33333333333333,14.960629921259832,Under Saturated
2,D01,36,0,1.5966666666666667,34.833333333333336,-3.3492822966507108,Under Saturated
2,D03,35,0,1.5966666666666667,36.5,4.10958904109589,Under Saturated
2,D02,35,0,1.5966666666666667,35.666666666666664,1.8691588785046664,Under Saturated
2,D05,36,0,1.5966666666666667,38.166666666666664,5.676855895196501,Under Saturated
2,D04,36,0,1.5966666666666667,37.333333333333336,3.5714285714285774,Under Saturated
2,D07,36,0,1.5966666666666667,39.833333333333336,9.623430962343102,Under Saturated
2,D06,34,0,1.5966666666666667,39.0,12.82051282051282,Under Saturated
2,D09,36,0,1.5966666666666667,41.5,13.253012048192772,Under Saturated
2,D08,36,0,1.5966666666666667,40.666666666666664,11.475409836065568,Under Saturated
3,D10,36,0,1.5966666666666667,42.33333333333333,14.960629921259832,Under Saturated
3,D01,32,2,1.5966666666666667,34.833333333333336,17.301435406698577,Under Saturated
3,D03,36,0,1.5966666666666667,36.5,1.36986301369863,Under Saturated
3,D02,36,0,1.5966666666666667,35.666666666666664,-0.9345794392523431,Under Saturated
3,D05,29,2,1.5966666666666667,38.166666666666664,32.38427947598254,Under Saturated
3,D04,28,2,1.5966666666666667,37.333333333333336,33.55357142857144,Under Saturated
3,D07,30,2,1.5966666666666667,39.833333333333336,32.702928870292894,Under Saturated
3,D06,36,0,1.5966666666666667,39.0,7.6923076923076925,Under Saturated
3,D09,36,1,1.5966666666666667,41.5,17.1004016064257,Under Saturated
3,D08,30,1,1.5966666666666667,40.666666666666664,30.155737704918028,Under Saturated
4,D10,30,2,1.5966666666666667,42.33333333333333,36.677165354330704,Under Saturated
4,D01,28,3,1.5966666666666667,34.833333333333336,33.36842105263158,Under Saturated
4,D03,33,2,1.5966666666666667,36.5,18.337899543379,Under Saturated
4,D02,33,2,1.5966666666666667,35.666666666666664,16.429906542056074,Under Saturated
4,D05,27,4,1.5966666666666667,38.166666666666664,45.99126637554585,Under Saturated
4,D04,24,3,1.5966666666666667,37.333333333333336,48.544642857142854,Under Saturated
4,D07,27,3,1.5966666666666667,39.833333333333336,44.24267782426779,Under Saturated
4,D06,35,2,1.5966666666666667,39.0,18.44444444444445,Under Saturated
4,D09,31,2,1.5966666666666667,41.5,32.99598393574298,Under Saturated
4,D08,28,3,1.5966666666666667,40.666666666666664,42.92622950819672,Under Saturated
5,D10,26,2,1.5966666666666667,41.33333333333333,44.82258064516129,Under Saturated
5,D01,27,2,1.5966666666666667,33.833333333333336,29.635467980295576,Under Saturated
5,D03,26,2,1.5966666666666667,35.5,35.75586854460094,Under Saturated
5,D02,27,3,1.5966666666666667,34.666666666666664,35.9326923076923,Under Saturated
5,D05,27,1,1.5966666666666667,37.166666666666664,31.650224215246638,Under Saturated
5,D04,28,2,1.5966666666666667,36.333333333333336,31.724770642201843,Under Saturated
5,D07,27,2,1.5966666666666667,38.833333333333336,38.695278969957094,Under Saturated
5,D06,26,2,1.5966666666666667,38.0,39.982456140350884,Under Saturated
5,D09,27,3,1.5966666666666667,40.5,45.160493827160494,Under Saturated
5,D08,25,1,1.5966666666666667,39.666666666666664,41.0,Under Saturated
6,D10,29,1,1.5966666666666667,41.33333333333333,33.7016129032258,Under Saturated
6,D01,29,2,1.5966666666666667,33.833333333333336,23.724137931034495,Under Saturated
6,D03,30,1,1.5966666666666667,35.5,19.9906103286385,Under Saturated
6,D02,32,3,1.5966666666666667,34.666666666666664,21.509615384615376,Under Saturated
6,D05,27,4,1.5966666666666667,37.166666666666664,44.538116591928244,Under Saturated
6,D04,25,2,1.5966666666666667,36.333333333333336,39.9816513761468,Under Saturated
6,D07,29,2,1.5966666666666667,38.833333333333336,33.54506437768241,Under Saturated
6,D06,31,2,1.5966666666666667,38.0,26.824561403508778,Under Saturated
6,D09,31,3,1.5966666666666667,40.5,35.28395061728395,Under Saturated
6,D08,30,3,1.5966666666666667,39.666666666666664,36.4453781512605,Under Saturated
7,D10,29,1,1.5966666666666667,41.33333333333333,33.7016129032258,Under Saturated
7,D01,28,1,1.5966666666666667,33.833333333333336,21.960591133004932,Under Saturated
7,D03,34,1,1.5966666666666667,35.5,8.723004694835673,Under Saturated
7,D02,34,1,1.5966666666666667,34.666666666666664,6.528846153846139,Under Saturated
7,D05,28,4,1.5966666666666667,37.166666666666664,41.847533632286996,Under Saturated
7,D04,25,2,1.5966666666666667,36.333333333333336,39.9816513761468,Under Saturated
7,D07,28,3,1.5966666666666667,38.833333333333336,40.23175965665236,Under Saturated
7,D06,35,1,1.5966666666666667,38.0,12.096491228070168,Under Saturated
7,D09,31,2,1.5966666666666667,40.5,31.341563786008237,Under Saturated
7,D08,27,2,1.5966666666666667,39.666666666666664,39.983193277310924,Under Saturated
